label,Attack,AttackCount,AddSingleStageDamage,AddOverAttackDamage,BP,Hit,SureHit,Hate,Weapon,WeaponSub,Speed,AfterCasterSpeed,AfterTargetSpeed,Attribute,BaseParameter,BeforeGuard,AfterGuard,OverAttack,OverAttackLeft,OverAttackRight,OverAttackSelf,Bump,Limit,HitArea,Penetration,RaceSlayer,Random,ReserveType,ReserveProb,ReserveCancel,TargetType,TargetParty,Trace,TraceDifficulty,Turn,BaseElement,EffectType,EffectParam,AddEffectSequence,AddEffect,AddEffectParam,Sequence,DisableSelect,DisableOutActor,DisableOutActorObject
EN_M300_MG_B_05,12,1,26,26,3,95,0,12,None,None,-2,0,0,Fire None,Int Wil,0,0,1,3,0,1,0,0,Air,0,None,0,None,0,1,Single,Target,0,0,0,Ka None None,Death Attack InvalidGuard MagicCalculation,30 -10 100 0,M300_B22a/M300_B22a,ArtsDamageUp BPCostUp,3 -1,MG_B_05,1,1,0
EN_M300_B23a,0,1,26,26,3,95,0,0,None,None,3,0,0,None None,None None,0,0,1,0,0,0,0,0,None,0,None,0,None,0,0,Self,Caster,0,0,0,None None None,Magic MagicCalculation None None,20 0 0 0,None,None None,0 0,M300_B23a,1,0,0
EN_M300_MG_C_05,12,1,26,26,3,95,0,12,None,None,3,0,0,Strike None,Int Wil,1,1,1,0,0,0,0,0,Air,0,None,0,None,0,0,All,Target,0,0,0,Do None None,Defense InvalidGuard Shield MagicCalculation,-10 100 5 0,M300_B23a/M300_B23a,Magic None,20 0,MG_C_05,1,1,0
EN_M300_B24a,0,1,26,26,3,95,0,0,None,None,3,0,0,None None,None None,0,0,1,3,3,1,0,0,None,0,None,0,None,0,0,Self,Caster,0,0,0,None None None,OverAttackArea Speed MagicCalculation None,1 24 0 0,None,None None,0 0,M300_B24a,1,0,0
EN_M300_MG_D_05,12,1,26,26,3,95,0,12,None,None,-2,0,0,Lightning None,Int Wil,0,0,1,3,3,1,0,0,Air,0,None,0,None,0,0,All,Target,0,0,0,Kin None None,Magic InvalidGuard MagicCalculation None,-20 100 0 0,M300_B24a/M300_B24a,OverAttackArea Speed,1 8,MG_D_05,1,1,0
EN_M300_B25a,0,1,26,26,3,95,0,0,None,None,3,0,0,None None,None None,0,0,1,4,4,1,0,0,None,0,None,0,None,0,0,Self,Caster,0,0,0,None None None,Defense MagicCalculation None None,10 0 0 0,None,None None,0 0,M300_B25a,1,0,0
EN_M300_MG_E_05,11,1,26,26,3,95,0,11,None,None,-1,0,0,Ice None,Int Wil,0,0,1,4,4,1,0,0,Air,0,None,0,None,0,0,All,Target,0,0,0,Sui None None,Speed MagicCalculation None None,-8 0 0 0,M300_B25a/M300_B25a,Defense None,10 0,MG_E_05,1,1,0
EN_M300_A01a,25,1,26,26,3,94,0,21,None,None,8,0,0,Fire None,Int Wil,1,0,1,3,3,1,1,0,Air,0,None,0,None,0,0,AreaBack,Target,0,0,0,None None None,HateUp AreaBump None None,100 100 0 0,None,None None,0 0,M300_A01a,0,1,0
EN_M300_A02a,26,1,26,26,3,95,0,22,None,None,-8,0,0,Ice None,Int Wil,0,1,1,3,3,1,0,0,Air,0,None,0,None,0,0,AreaFront,Target,0,0,0,None None None,None None None None,0 0 0 0,None,None None,0 0,M300_A02a,0,1,0
EN_M300_A03a,24,1,26,26,3,95,0,21,None,None,0,0,0,Fire None,Int Wil,1,0,1,3,3,1,0,0,Air,0,None,0,None,0,0,AreaFront,Target,0,0,0,None None None,Darkness None None None,50 0 0 0,None,None None,0 0,M300_A03a,0,1,0
EN_M300_A03b,5,1,26,26,3,95,0,5,None,None,0,0,0,Ice None,Int Wil,1,0,1,3,3,1,0,0,Air,0,None,0,None,0,0,AreaBack,Target,0,0,0,None None None,Confusion None None None,35 0 0 0,None,None None,0 0,M300_A03b,1,1,0
EN_M300_A04a,16,1,27,27,4,95,0,16,None,None,0,0,0,Strike None,Int Wil,0,1,1,3,3,1,0,0,Air,0,None,0,None,0,0,AreaFront,Target,0,0,0,None None None,None None None None,0 0 0 0,None,None None,0 0,M300_A04a,0,1,0
EN_M300_A04b,26,1,27,27,4,95,0,22,None,None,0,0,0,Neutral None,Int Wil,0,1,1,3,3,1,0,0,Air,0,None,0,None,0,0,AreaBack,Target,0,0,0,None None None,None None None None,0 0 0 0,None,None None,0 0,M300_A04b,1,1,0
EN_M300_A11a,32,3,26,26,3,95,0,8,None,None,0,0,0,Slash Fire,Str Wil,0,1,1,3,3,1,0,0,None,0,None,0,None,0,0,RandomAll,Target,0,0,0,None None None,Stun StunMecha None None,50 50 0 0,None,None None,0 0,M300_A11a,0,1,0
EN_M300_A12a,18,1,27,27,4,95,0,18,None,None,0,0,0,Fire None,Str Wil,0,0,1,3,3,1,0,0,Air,0,None,0,None,0,0,All,Target,0,0,0,None None None,Defense None None None,-10 0 0 0,None,None None,0 0,M300_A12a,0,1,0
EN_M300_A13a,37,1,29,29,5,95,0,24,None,None,-6,0,0,Slash Fire,Str Wil,1,0,1,8,0,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,None None None None,0 0 0 0,None,Attack None,10 0,M300_A13a,0,1,0
EN_M300_A21a,19,1,29,29,5,95,0,19,None,None,4,0,0,Strike None,Int Wil,0,1,1,0,6,1,0,0,None,0,None,0,None,0,0,All,Target,0,0,0,None None None,Stun Stench None None,50 50 0 0,None,None None,0 0,M300_A21a,0,1,0
EN_M300_A22a,4,1,26,26,3,95,0,4,None,None,-4,0,0,Neutral None,Int Wil,1,0,1,6,0,1,0,0,None,0,None,0,None,0,0,All,Target,0,0,0,None None None,Poison None None None,35 0 0 0,None,None None,0 0,M300_A22a,0,1,0
EN_M300_A23a,21,1,26,26,3,95,0,20,None,None,8,0,0,Ice Lightning,Int Wil,0,1,1,0,8,1,0,0,Air,0,None,0,None,0,1,Single,Target,0,0,0,None None None,Death Shield None None,35 -1 0 0,None,None None,0 0,M300_A23a,0,1,0
EN_M300_A24a,11,1,26,26,3,95,0,11,None,None,-8,0,0,Ice Lightning,Int Wil,1,0,1,8,0,1,0,0,Air,0,None,0,None,0,1,All,Target,0,0,0,None None None,Death Shield None None,30 -5 0 0,None,None None,0 0,M300_A24a,0,1,0
EN_M300_A31a,23,1,26,26,3,95,0,21,None,None,0,0,0,Strike Lightning,Qui Wil,0,1,1,3,3,1,0,0,Air,0,None,0,None,0,1,Single,Target,0,0,0,None None None,Paralysis ParalysisMecha None None,35 35 0 0,None,None None,0 0,M300_A31a,0,0,0
EN_M300_A32a,20,1,29,29,5,95,0,20,None,None,0,0,0,Slash Lightning,Tec Wil,1,0,1,3,3,1,0,0,Air,0,None,0,None,0,0,All,Target,0,0,0,None None None,Paralysis ParalysisMecha None None,25 25 0 0,None,None None,0 0,M300_A32a,0,1,0
EN_M300_A33a,0,1,23,23,1,95,0,0,None,None,0,0,0,None None,None None,0,0,0,3,3,1,0,0,None,0,None,0,None,0,0,Self,Caster,0,0,0,None None None,Summon SummonOrder OverAttackBuff None,2 0 10 0,None,None None,0 0,M300_A33a,1,0,0
EN_M300_A33b,11,1,23,23,1,95,0,11,None,None,0,0,0,Strike None,Int Wil,0,0,1,3,3,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Summon SummonOrder OverAttackBuff None,2 0 10 0,None,None None,0 0,M300_A33b,1,0,0
EN_M300_A41a,20,1,24,24,2,95,0,20,None,None,0,0,0,Fire None,Int Wil,0,0,1,2,2,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,ChangeDefenceFire Paralysis ParalysisMecha None,0 50 50 0,None,None None,0 0,M300_A41a,0,0,0
EN_M300_A42a,24,1,24,24,2,95,0,21,None,None,0,0,0,Ice None,Int Wil,0,0,1,2,2,1,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,ChangeDefenceIce None None None,0 0 0 0,None,None None,0 0,M300_A42a,0,0,0
EN_M300_A43a,18,1,24,24,2,95,0,18,None,None,0,0,0,Lightning None,Int Wil,0,0,1,2,2,1,0,0,Air,0,None,0,None,0,0,Single,Target,0,0,0,None None None,ChangeDefenceLightning Stone None None,0 50 0 0,None,None None,0 0,M300_A43a,0,0,0
EN_M300_A44a,14,1,29,29,5,95,0,14,None,None,0,0,0,Ice Slash,Qui Wil,0,1,1,3,3,1,0,0,None,0,None,0,None,0,0,All,Target,0,0,0,None None None,Confusion None None None,35 0 0 0,None,None None,0 0,M300_A44a,0,1,0
EN_M300_B31a,27,1,32,32,7,95,0,22,None,None,-3,0,0,Neutral None,Int Wil,1,0,1,9,0,1,0,0,Air,0,None,0,None,0,0,All,Target,0,0,0,None None None,Paralysis ParalysisMecha Stone MagicCalculation,25 25 25 0,None,None None,0 0,M300_B31a,1,1,0
EN_M300_B01a_R,20,1,24,24,2,95,0,20,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,0,0,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Attack None None None,-20 0 0 0,None,None None,0 0,M300_B01a,0,0,0
EN_M300_B02a_R,20,1,24,24,2,95,0,20,None,None,-2,0,0,Stab None,Tec Wil,1,0,1,0,0,0,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Defense None None None,-20 0 0 0,None,None None,0 0,M300_B02a,0,0,0
EN_M300_B03a_R,20,1,24,24,2,95,0,20,None,None,2,0,0,Stab None,Tec Wil,0,1,1,0,0,0,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Speed None None None,-16 0 0 0,None,None None,0 0,M300_B03a,0,0,0
EN_M300_B04a_R,20,1,24,24,2,95,0,20,None,None,-2,0,0,Stab None,Tec Wil,1,0,1,0,0,0,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Magic None None None,-20 0 0 0,None,None None,0 0,M300_B04a,0,0,0
EN_M300_MG_A_03_R,29,5,26,26,3,95,0,4,None,None,0,0,0,Lightning None,Int Wil,0,0,1,0,0,0,0,0,Air,0,None,0,None,0,1,RandomAll,Target,0,0,0,Moku None None,Paralysis ParalysisMecha InvalidGuard MagicCalculation,50 50 100 0,None,None None,0 0,MG_A_03,0,1,0
EN_M300_MG_B_03_R,16,1,26,26,3,95,0,16,None,None,-1,0,0,Fire None,Int Wil,0,0,1,0,0,0,0,0,Air,0,None,0,None,0,0,All,Target,0,0,0,Ka None None,None None MagicCalculation None,0 0 0 0,None,None None,0 0,MG_B_03,0,1,0
EN_M300_MG_C_03_R,14,1,26,26,3,95,0,14,None,None,-1,0,0,Strike None,Int Wil,0,0,1,0,0,0,0,0,Air,0,None,0,None,0,0,All,Target,0,0,0,Do None None,PartyBP None MagicCalculation None,-1 0 0 0,None,None None,0 0,MG_C_03,0,1,0
EN_M300_MG_D_03_R,14,1,26,26,3,95,0,14,None,None,1,0,0,Fire None,Int Wil,0,0,1,0,0,0,0,0,Air,0,None,0,None,0,0,All,Target,0,0,0,Kin None None,Darkness None MagicCalculation None,75 0 0 0,None,None None,0 0,MG_D_03,0,1,0
EN_M300_MG_E_03_R,26,1,26,26,3,95,0,22,None,None,1,0,0,Ice None,Int Wil,0,0,1,0,0,0,0,0,Air,0,None,0,None,0,1,Single,Target,0,0,0,Sui None None,RecoverSpecial InvalidGuard MagicCalculation None,0 100 0 0,None,None None,0 0,MG_E_03,0,0,0
EN_M300_B11a_R,0,1,23,23,1,100,0,0,None,None,0,0,0,None None,None None,0,0,0,0,0,0,0,0,None,0,None,0,None,0,0,Self,Caster,0,0,0,None None None,Summon SummonElemental None None,2 0 0 0,None,None None,0 0,M300_B11a,0,0,0
EN_M300_B21a_R,0,1,24,24,2,95,0,0,None,None,3,0,0,None None,None None,0,0,0,0,0,0,0,0,None,0,None,0,None,0,1,Self,Caster,0,0,0,None None None,Attack MagicCalculation None None,20 0 0 0,None,None None,0 0,M300_B21a,1,0,0
EN_M300_MG_A_05_R,18,1,26,26,3,95,0,18,None,None,1,0,0,Fire Ice,Int Wil,0,0,0,0,0,0,0,0,Air,0,None,0,None,0,1,Single,Target,0,0,0,Moku None None,Poison Darkness Confusion MagicCalculation,50 50 50 0,M300_B21a/M300_B21a,Attack None,20 0,MG_A_05,1,0,0
EN_M300_B22a_R,0,1,24,24,2,95,0,0,None,None,3,0,0,None None,None None,0,0,0,0,0,0,0,0,None,0,None,0,None,0,1,Self,Caster,0,0,0,None None None,ArtsDamageUp BPCostUp MagicCalculation None,3 -1 0 0,None,None None,0 0,M300_B22a,1,0,0
EN_M300_MG_B_05_R,12,1,26,26,3,95,0,12,None,None,-2,0,0,Fire None,Int Wil,0,0,0,0,0,0,0,0,Air,0,None,0,None,0,1,Single,Target,0,0,0,Ka None None,Death Attack InvalidGuard MagicCalculation,30 -20 100 0,M300_B22a/M300_B22a,ArtsDamageUp BPCostUp,3 -1,MG_B_05,1,1,0
EN_M300_B23a_R,0,1,24,24,2,95,0,0,None,None,3,0,0,None None,None None,0,0,0,0,0,0,0,0,None,0,None,0,None,0,0,Self,Caster,0,0,0,None None None,Magic MagicCalculation None None,20 0 0 0,None,None None,0 0,M300_B23a,1,0,0
EN_M300_MG_C_05_R,12,1,26,26,3,95,0,12,None,None,3,0,0,Strike None,Int Wil,0,1,0,0,0,0,0,0,Air,0,None,0,None,0,0,All,Target,0,0,0,Do None None,Defense InvalidGuard None MagicCalculation,-10 100 0 0,M300_B23a/M300_B23a,Magic None,20 0,MG_C_05,1,1,0
EN_M300_B24a_R,0,1,24,24,2,95,0,0,None,None,3,0,0,None None,None None,0,0,0,0,0,0,0,0,None,0,None,0,None,0,0,Self,Caster,0,0,0,None None None,OverAttackArea Speed MagicCalculation None,1 24 0 0,None,None None,0 0,M300_B24a,1,0,0
EN_M300_MG_D_05_R,13,1,26,26,3,95,0,13,None,None,-2,0,0,Lightning None,Int Wil,0,0,0,0,0,0,0,0,Air,0,None,0,None,0,0,All,Target,0,0,0,Kin None None,Magic InvalidGuard MagicCalculation None,-20 100 0 0,M300_B24a/M300_B24a,OverAttackArea Speed,1 8,MG_D_05,1,1,0
EN_M300_B25a_R,0,1,24,24,2,95,0,0,None,None,3,0,0,None None,None None,0,0,0,0,0,0,0,0,None,0,None,0,None,0,0,Self,Caster,0,0,0,None None None,Defense MagicCalculation None None,10 0 0 0,None,None None,0 0,M300_B25a,1,0,0
EN_M300_MG_E_05_R,13,1,26,26,3,95,0,13,None,None,-1,0,0,Ice None,Int Wil,0,0,0,0,0,0,0,0,Air,0,None,0,None,0,0,All,Target,0,0,0,Sui None None,Speed MagicCalculation None None,-8 0 0 0,M300_B25a/M300_B25a,Defense None,10 0,MG_E_05,1,1,0
EN_M300_A01a_R,25,1,26,26,3,94,0,21,None,None,8,0,0,Fire None,Int Wil,1,0,1,0,0,0,1,0,Air,0,None,0,None,0,0,AreaBack,Target,0,0,0,None None None,HateUp AreaBump None None,100 100 0 0,None,None None,0 0,M300_A01a,0,0,0
EN_M300_A02a_R,27,1,26,26,3,95,0,22,None,None,-8,0,0,Ice None,Int Wil,0,1,1,0,0,0,0,0,Air,0,None,0,None,0,0,AreaFront,Target,0,0,0,None None None,None None None None,0 0 0 0,None,None None,0 0,M300_A02a,0,0,0
EN_M300_A03a_R,25,1,26,26,3,95,0,21,None,None,0,0,0,Fire None,Int Wil,1,0,1,0,0,0,0,0,Air,0,None,0,None,0,0,AreaFront,Target,0,0,0,None None None,Darkness None None None,50 0 0 0,None,None None,0 0,M300_A03a,0,0,0
EN_M300_A03b_R,6,1,26,26,3,95,0,6,None,None,0,0,0,Ice None,Int Wil,1,0,1,0,0,0,0,0,Air,0,None,0,None,0,0,AreaBack,Target,0,0,0,None None None,Confusion None None None,35 0 0 0,None,None None,0 0,M300_A03b,1,0,0
EN_M300_A04a_R,16,1,27,27,4,95,0,16,None,None,0,0,0,Strike None,Int Wil,0,1,1,0,0,0,0,0,Air,0,None,0,None,0,0,AreaFront,Target,0,0,0,None None None,None None None None,0 0 0 0,None,None None,0 0,M300_A04a,0,0,0
EN_M300_A04b_R,27,1,27,27,4,95,0,22,None,None,0,0,0,Neutral None,Int Wil,0,1,1,0,0,0,0,0,Air,0,None,0,None,0,0,AreaBack,Target,0,0,0,None None None,None None None None,0 0 0 0,None,None None,0 0,M300_A04b,1,0,0
EN_M300_A11a_R,33,3,26,26,3,95,0,8,None,None,0,0,0,Slash Fire,Str Wil,0,1,1,0,0,0,0,0,None,0,None,0,None,0,0,RandomAll,Target,0,0,0,None None None,Stun StunMecha None None,50 50 0 0,None,None None,0 0,M300_A11a,0,0,0
EN_M300_A12a_R,18,1,27,27,4,95,0,18,None,None,0,0,0,Fire None,Str Wil,0,0,1,0,0,0,0,0,Air,0,None,0,None,0,0,All,Target,0,0,0,None None None,Defense None None None,-10 0 0 0,None,None None,0 0,M300_A12a,0,0,0
EN_M300_A13a_R,37,1,29,29,5,95,0,24,None,None,-6,0,0,Slash Fire,Str Wil,1,0,1,0,0,0,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,None None None None,0 0 0 0,None,Attack None,10 0,M300_A13a,0,0,0
EN_M300_A21a_R,19,1,29,29,5,95,0,19,None,None,4,0,0,Strike None,Int Wil,0,1,1,0,0,0,0,0,None,0,None,0,None,0,0,All,Target,0,0,0,None None None,Stun Stench None None,50 50 0 0,None,None None,0 0,M300_A21a,0,0,0
EN_M300_A22a_R,4,1,26,26,3,95,0,4,None,None,-4,0,0,Neutral None,Int Wil,1,0,1,0,0,0,0,0,None,0,None,0,None,0,0,All,Target,0,0,0,None None None,Poison None None None,35 0 0 0,None,None None,0 0,M300_A22a,0,0,0
EN_M300_A23a_R,24,1,26,26,3,95,0,21,None,None,8,0,0,Ice Lightning,Int Wil,0,1,1,0,0,0,0,0,Air,0,None,0,None,0,1,Single,Target,0,0,0,None None None,Death Shield None None,35 -1 0 0,None,None None,0 0,M300_A23a,0,0,0
EN_M300_A24a_R,12,1,26,26,3,95,0,12,None,None,-8,0,0,Ice Lightning,Int Wil,1,0,1,0,0,0,0,0,Air,0,None,0,None,0,1,All,Target,0,0,0,None None None,Death Shield None None,30 -5 0 0,None,None None,0 0,M300_A24a,0,0,0
EN_M300_A31a_R,25,1,26,26,3,95,0,21,None,None,0,0,0,Strike Lightning,Qui Wil,0,1,1,0,0,0,0,0,Air,0,None,0,None,0,1,Single,Target,0,0,0,None None None,Paralysis ParalysisMecha None None,35 35 0 0,None,None None,0 0,M300_A31a,0,0,0
EN_M300_A32a_R,20,1,29,29,5,95,0,20,None,None,0,0,0,Slash Lightning,Tec Wil,1,0,1,0,0,0,0,0,Air,0,None,0,None,0,0,All,Target,0,0,0,None None None,Paralysis ParalysisMecha None None,25 25 0 0,None,None None,0 0,M300_A32a,0,0,0
EN_M300_A33a_R,0,1,23,23,1,95,0,0,None,None,0,0,0,None None,None None,0,0,0,0,0,0,0,0,None,0,None,0,None,0,0,Self,Caster,0,0,0,None None None,Summon SummonOrder OverAttackBuff None,2 0 10 0,None,None None,0 0,M300_A33a,1,0,0
EN_M300_A33b_R,14,1,23,23,1,95,0,14,None,None,0,0,0,Strike None,Int Wil,0,0,1,0,0,0,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,Summon SummonOrder OverAttackBuff None,2 0 10 0,None,None None,0 0,M300_A33b,1,0,0
EN_M300_A41a_R,21,1,24,24,2,95,0,20,None,None,0,0,0,Fire None,Int Wil,0,0,1,0,0,0,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,ChangeDefenceFire Paralysis ParalysisMecha None,0 50 50 0,None,None None,0 0,M300_A41a,0,0,0
EN_M300_A42a_R,25,1,24,24,2,95,0,21,None,None,0,0,0,Ice None,Int Wil,0,0,1,0,0,0,0,0,None,0,None,0,None,0,0,Single,Target,0,0,0,None None None,ChangeDefenceIce None None None,0 0 0 0,None,None None,0 0,M300_A42a,0,0,0
EN_M300_A43a_R,20,1,24,24,2,95,0,20,None,None,0,0,0,Lightning None,Int Wil,0,0,1,0,0,0,0,0,Air,0,None,0,None,0,0,Single,Target,0,0,0,None None None,ChangeDefenceLightning Stone None None,0 50 0 0,None,None None,0 0,M300_A43a,0,0,0
EN_M300_A44a_R,14,1,29,29,5,95,0,14,None,None,0,0,0,Ice Slash,Qui Wil,0,1,1,0,0,0,0,0,None,0,None,0,None,0,0,All,Target,0,0,0,None None None,Confusion None None None,35 0 0 0,None,None None,0 0,M300_A44a,0,0,0
EN_M300_B31a_R,28,1,32,32,7,95,0,22,None,None,-3,0,0,Neutral None,Int Wil,1,0,1,0,0,0,0,0,Air,0,None,0,None,0,0,All,Target,0,0,0,None None None,Paralysis ParalysisMecha Stone MagicCalculation,25 25 25 0,None,None None,0 0,M300_B31a,1,0,0
MAG_MG_A_01_Mo01,40,1,4,26,2,100,0,25,Magic,None,2,2,2,Strike Lightning,Int Wil,0,0,1,0,3,1,0,0,Air,0,None,0,None,0,1,Single,Target,0,0,1,Moku None None,Stun None None None,75 0 0 0,None,None None,0 0,MG_A_01,0,0,0
MAG_MG_A_02_Mo02,0,1,5,30,3,100,0,0,Magic,None,4,3,3,None None,Int Wil,0,0,0,0,0,0,0,0,Air,0,None,0,None,0,0,Single,Caster,0,0,1,Moku None None,InvalidEffect None None None,15 0 0 0,None,None None,0 0,MG_A_02,0,0,0
MAG_MG_A_03_Mo03,78,5,5,40,3,100,0,7,Magic,None,0,3,3,Lightning None,Int Wil,0,0,1,2,2,1,0,0,Air,0,None,0,None,0,1,RandomAll,Target,0,0,2,Moku None None,Paralysis ParalysisMecha None None,50 50 0 0,None,None None,0 0,MG_A_03,0,1,0
MAG_MG_A_04_Mo04,0,1,5,30,3,100,0,0,Magic,None,2,3,3,None None,Int Wil,0,0,0,0,0,0,0,0,Air,0,None,0,None,0,0,Single,Caster,0,0,1,Moku None None,InvalidDamage None None None,0 0 0 0,None,None None,0 0,MG_A_04,0,0,0
MAG_MG_A_05_Mo05,55,1,6,34,4,100,0,29,Magic,None,3,4,3,Fire Ice,Int Wil,0,0,1,0,4,1,0,0,Air,0,None,0,None,0,1,Single,Target,0,0,1,Moku None None,Poison Darkness Confusion None,50 50 50 0,None,None None,0 0,MG_A_05,0,1,0
MAG_MG_B_01_Ka01,42,1,4,26,2,100,0,26,Magic,None,0,4,3,Fire None,Int Wil,0,0,1,2,2,1,0,0,Air,0,Asmodian,0,None,0,1,Single,Target,0,0,1,Ka None None,None None None None,0 0 0 0,None,None None,0 0,MG_B_01,0,0,0
MAG_MG_B_02_Ka02,0,1,5,30,3,100,0,0,Magic,None,3,6,4,None None,Int Wil,0,0,0,0,0,0,0,0,Air,0,None,0,None,0,0,All,Caster,0,0,1,Ka None None,Attack HateReset None None,10 0 0 0,None,None None,0 0,MG_B_02,0,1,0
MAG_MG_B_03_Ka03,41,1,6,44,4,100,0,25,Magic,None,-1,8,4,Fire None,Int Wil,0,0,1,3,3,1,0,1,Air,0,None,0,None,0,0,All,Target,0,0,2,Ka None None,None None None None,0 0 0 0,None,None None,0 0,MG_B_03,0,1,0
MAG_MG_B_03_Ka13_A,41,1,6,44,4,100,0,25,Magic,None,-1,8,4,Fire None,Int Wil,0,0,1,3,3,1,0,0,Air,0,None,0,None,0,0,All,Target,0,0,2,Ka None None,None None None None,0 0 0 0,None,None None,0 0,MG_B_13,0,1,0
MAG_MG_B_04_Ka04,0,1,6,34,4,100,0,0,Magic,None,0,8,4,None None,Int Wil,0,0,0,0,0,0,0,0,Air,0,None,0,None,0,0,Self,Caster,0,0,1,Ka None None,ArtsDamageUp None None None,5 0 0 0,None,None None,0 0,MG_B_04,0,0,0
MAG_MG_B_05_Ka05,84,1,6,44,4,100,0,36,Magic,None,2,8,4,Fire None,Int Wil,0,0,1,0,3,1,0,0,Air,0,None,0,None,0,0,Single,Target,0,0,2,Ka None None,Death Attack InvalidGuard None,50 -20 100 0,None,None None,0 0,MG_B_05,0,1,0
MAG_MG_C_01_Do01,33,1,4,26,2,100,0,23,Magic,None,-1,6,4,Neutral None,Int Wil,0,0,1,3,0,1,0,0,Air,0,None,0,None,0,1,Single,Target,0,0,1,Do None None,Paralysis None None None,75 0 0 0,None,None None,0 0,MG_C_01,0,0,0
MAG_MG_C_02_Do02,0,1,5,30,3,100,0,0,Magic,None,2,9,5,None None,Int Wil,0,0,0,0,0,0,0,0,Air,0,None,0,None,0,1,Single,Target,0,0,1,Do None None,ChantExtend Speed None None,100 -24 0 0,None,None None,0 0,MG_C_02,0,0,0
MAG_MG_C_03_Do03,37,1,6,44,4,100,0,24,Magic,None,-1,12,6,Strike None,Int Wil,0,0,1,2,2,1,0,1,Air,0,None,0,None,0,0,All,Target,0,0,2,Do None None,PartyBP None None None,-1 0 0 0,None,None None,0 0,MG_C_03,0,1,0
MAG_MG_C_04_Do04,0,1,5,30,3,100,0,0,Magic,None,0,9,5,None None,Int Wil,0,0,0,0,0,0,0,0,Air,0,None,0,None,0,0,All,Caster,0,0,1,Do None None,Defense None None None,10 0 0 0,None,None None,0 0,MG_C_04,0,1,0
MAG_MG_C_05_Do05,30,1,6,34,4,100,0,22,Magic,None,-1,12,6,Strike None,Int Wil,0,0,1,4,0,1,0,1,Air,0,None,0,None,0,0,All,Target,0,0,1,Do None None,Defense InvalidGuard None None,-10 100 0 0,None,None None,0 0,MG_C_05,0,1,0
MAG_MG_C_05_Do15_A,27,1,6,34,4,100,0,22,Magic,None,-1,12,6,Strike None,Int Wil,0,0,1,4,0,1,0,0,Air,0,None,0,None,0,0,All,Target,0,0,1,Do None None,Defense InvalidGuard Attack Speed,-10 100 -10 -8,None,None None,0 0,MG_C_15,0,1,0
MAG_MG_D_01_Ki01,41,1,4,26,2,100,0,25,Magic,None,0,2,2,Ice None,Int Wil,0,0,1,2,2,1,0,0,Air,0,None,0,None,0,1,Single,Target,0,0,1,Kin None None,Stun None None None,50 0 0 0,None,None None,0 0,MG_D_01,0,0,0
MAG_MG_D_02_Ki02,0,1,5,30,3,100,0,0,Magic,None,2,3,3,None None,Int Wil,0,0,0,0,0,0,0,0,Air,0,None,0,None,0,0,Single,Caster,0,0,1,Kin None None,OverAttackArea None None None,2 0 0 0,None,None None,0 0,MG_D_02,0,0,0
MAG_MG_D_03_Ki03,39,1,6,44,4,100,0,25,Magic,None,1,4,3,Fire None,Int Wil,0,0,1,2,2,1,0,1,Air,0,None,0,None,0,0,All,Target,0,0,2,Kin None None,Darkness None None None,75 0 0 0,None,None None,0 0,MG_D_03,0,1,0
MAG_MG_D_04_Ki04,0,1,5,30,3,100,0,0,Magic,None,0,3,3,None None,Int Wil,0,0,0,0,0,0,0,0,Air,0,None,0,None,0,0,Self,Caster,0,0,1,Kin None None,BPCostUp None None None,-2 0 0 0,None,None None,0 0,MG_D_04,0,0,0
MAG_MG_D_05_Ki05,52,1,7,48,5,100,0,28,Magic,None,0,5,3,Lightning None,Int Wil,0,0,1,3,3,1,0,1,Air,0,None,0,None,0,0,All,Target,0,0,2,Kin None None,Magic InvalidGuard None None,-20 100 0 0,None,None None,0 0,MG_D_05,0,1,0
MAG_MG_E_01_Su01,40,1,4,26,2,100,0,25,Magic,None,1,0,0,Slash None,Int Wil,0,0,1,0,3,1,0,0,Air,0,None,0,None,0,1,Single,Target,0,0,1,Sui None None,Poison None None None,75 0 0 0,None,None None,0 0,MG_E_01,0,0,0
MAG_MG_E_02_Su02,0,1,5,30,3,100,0,0,Magic,None,3,0,0,None None,Int Wil,0,0,0,0,0,0,0,0,Air,0,None,0,None,0,0,All,Caster,0,0,1,Sui None None,RecoverStatus None None None,0 0 0 0,None,None None,0 0,MG_E_02,0,1,0
