label, GetName(), cantlearn, description, effect, fixedrole, hp, lp, Name, PRM_INT, PRM_QUI, PRM_STR, PRM_TEC, PRM_VIT, PRM_WIL, SLV_Do, SLV_Ka, SLV_Kin, SLV_Moku, SLV_Sui, Sortindex, specialarts, type
ROLE_MECHA_H2, Combat Mastery, False, Btl_ROLE_MECHA_H2_RoleDescription, ROLE_EF_MECHAMELEEATTACK_005 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_H2_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_H3, Driveshifter, False, Btl_ROLE_MECHA_H3_RoleDescription, ROLE_EF_OVERDRIVE_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_H3_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_H4, Prima Donna, False, Btl_ROLE_MECHA_H4_RoleDescription, ROLE_EF_DKJ_UP_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_H4_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_D1, Troublemaker, False, Btl_ROLE_MECHA_D1_RoleDescription, ROLE_EF_ATKHATE_UP_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_D1_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_D2, Perfect Rampart, False, Btl_ROLE_MECHA_D2_RoleDescription, ROLE_EF_MSTAD_UP_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_D2_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_D3, Reflexive, False, Btl_ROLE_MECHA_D3_RoleDescription, ROLE_EF_MAGD_UP_015 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_D3_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_D4, Xuanwu Program, False, Btl_ROLE_MECHA_D4_RoleDescription, ROLE_EF_START_DEF_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_D4_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_I1, Data Link, False, Btl_ROLE_MECHA_I1_RoleDescription, ROLE_EF_OVERATTACKRATE_UP_002 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_I1_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_I2, Support Program, False, Btl_ROLE_MECHA_I2_RoleDescription, ROLE_EF_OA_RATEAREA_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_I2_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_I3, Breakdown, False, Btl_ROLE_MECHA_I3_RoleDescription, ROLE_EF_OA_RATEWEAK_UP_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_I3_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_I4, Qinglong Program, False, Btl_ROLE_MECHA_I4_RoleDescription, ROLE_EF_OA_RATEAREA_UP_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_I4_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_F1, Aegis Snipe, False, Btl_ROLE_MECHA_F1_RoleDescription, ROLE_EF_RESERVECANCEL_DAMAGE_020 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_F1_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_F2, Stealth Operative, False, Btl_ROLE_MECHA_F2_RoleDescription, ROLE_EF_HAT_DOWN_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_F2_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_C3, Backward Shift, False, Btl_ROLE_MECHA_C3_RoleDescription, ROLE_EF_ARTSSPEED_DOWN_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_C3_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_F4, Zhuque Program, False, Btl_ROLE_MECHA_F4_RoleDescription, ROLE_EF_OVERATTACKHITSTATUS _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_F4_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_C1, Forward Shift, False, Btl_ROLE_MECHA_C1_RoleDescription, ROLE_EF_ARTSSPEED_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_C1_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_S3, Shooting Mastery, False, Btl_ROLE_MECHA_S3_RoleDescription, ROLE_EF_MECHASHOOTATTACK_005 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_S3_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_S2, Driveshifter, False, Btl_ROLE_MECHA_S2_RoleDescription, ROLE_EF_OVERDRIVE_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_S2_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_C4, Baihu Program, False, Btl_ROLE_MECHA_C4_RoleDescription, ROLE_EF_ARTSSPEED_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_C4_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_S1, Eagle Eye, False, Btl_ROLE_MECHA_S1_RoleDescription, ROLE_EF_AIRHIT _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_S1_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_F3, Initialization Protocol, False, Btl_ROLE_MECHA_F3_RoleDescription, ROLE_EF_BP_TURN4 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_F3_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_C2, Jolt Impact, False, Btl_ROLE_MECHA_C2_RoleDescription, ROLE_EF_BUM_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_C2_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MECHA_S4, Huanglong Program, False, Btl_ROLE_MECHA_S4_RoleDescription, ROLE_EF_START_ATK_UP_1 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MECHA_S4_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MON_001, Cautious, True, Btl_ROLE_MON_001_RoleDescription, ROLE_EF_MAGD_UP_015 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MON_001_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MON_002, Instigator, True, Btl_ROLE_MON_002_RoleDescription, ROLE_EF_ATKHATE_UP_2 ROLE_EF_DEFBONUS_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MON_002_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MON_003, Inquisitive, True, Btl_ROLE_MON_003_RoleDescription, ROLE_EF_OA_RATEWEAK_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MON_003_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MON_004, Hothead, True, Btl_ROLE_MON_004_RoleDescription, ROLE_EF_RAGEDAMAGE_UP_020 ROLE_EF_PROD_DOWN_2 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MON_004_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MON_005, Meditator, True, Btl_ROLE_MON_005_RoleDescription, ROLE_EF_CNFD_UP_4 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MON_005_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MON_006, Immunized, True, Btl_ROLE_MON_006_RoleDescription, ROLE_EF_POID_UP_4 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MON_006_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MON_007, Metabolic, True, Btl_ROLE_MON_007_RoleDescription, ROLE_EF_PARH_UP_2 ROLE_EF_POIH_UP_2 ROLE_EF_CNFH_UP_2 ROLE_EF_DRKH_UP_2 ROLE_EF_SMEH_UP_2 ROLE_EF_PROH_UP_2, False, 0, 0, Btl_ROLE_MON_007_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MON_008, Way of the Talpidae, True, Btl_ROLE_MON_008_RoleDescription, ROLE_EF_DARKNESSHIT _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MON_008_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_MON_009, Polarization Detector, True, Btl_ROLE_MON_009_RoleDescription, ROLE_EF_COUNTERGUARD_050 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_MON_009_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_101, Dismal King, False, Btl_ROLE_101_RoleDescription, ROLE_EF_DTHD_UP_4 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_101_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, _NOT_SPECIFIED_, Common
ROLE_102, Wood's Quickening, False, Btl_ROLE_102_RoleDescription, ROLE_EF_MAGICATTACK_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_102_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_103, Wood's Whisper, False, Btl_ROLE_103_RoleDescription, ROLE_EF_MAGD_UP_003 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_103_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_104, Wood's Prosperity, False, Btl_ROLE_104_RoleDescription, ROLE_EF_MAGICATTACK_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_104_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_105, Hazy Silhouette, False, Btl_ROLE_105_RoleDescription, ROLE_EF_ATKHATE_DOWN_3 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_105_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_106, Wood's Profundity, False, Btl_ROLE_106_RoleDescription, ROLE_EF_MAGICATTACK_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_106_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_107, Fire's Quickening, False, Btl_ROLE_107_RoleDescription, ROLE_EF_MAGICATTACK_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_107_RoleName, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_108, Flamespeaker, False, Btl_ROLE_108_RoleDescription, ROLE_EF_HEAD_UP_005 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_108_RoleName, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_109, Fire's Prosperity, False, Btl_ROLE_109_RoleDescription, ROLE_EF_MAGICATTACK_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_109_RoleName, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_110, Awakened, False, Btl_ROLE_110_RoleDescription, ROLE_EF_ALLA_UP_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_110_RoleName, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_111, Fire's Profundity, False, Btl_ROLE_111_RoleDescription, ROLE_EF_MAGICATTACK_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_111_RoleName, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_112, Earth's Quickening, False, Btl_ROLE_112_RoleDescription, ROLE_EF_MAGICATTACK_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_112_RoleName, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_113, Humming Poet, False, Btl_ROLE_113_RoleDescription, ROLE_EF_MAGSPEED_DOWN_3 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_113_RoleName, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_114, Earth's Prosperity, False, Btl_ROLE_114_RoleDescription, ROLE_EF_MAGICATTACK_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_114_RoleName, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_115, Guardian of the Earth, False, Btl_ROLE_115_RoleDescription, ROLE_EF_TARGETALL_UP_005 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_115_RoleName, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_116, Earth's Profundity, False, Btl_ROLE_116_RoleDescription, ROLE_EF_MAGICATTACK_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_116_RoleName, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_117, Metal's Quickening, False, Btl_ROLE_117_RoleDescription, ROLE_EF_MAGICATTACK_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_117_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_118, Dispersed Thunder, False, Btl_ROLE_118_RoleDescription, ROLE_EF_THUD_UP_005 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_118_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_119, Metal's Prosperity, False, Btl_ROLE_119_RoleDescription, ROLE_EF_MAGICATTACK_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_119_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_120, Mage Masher, False, Btl_ROLE_120_RoleDescription, ROLE_EF_DAMAGEBYCAST_UP_020 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_120_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_121, Metal's Profundity, False, Btl_ROLE_121_RoleDescription, ROLE_EF_MAGICATTACK_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_121_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_122, Water's Quickening, False, Btl_ROLE_122_RoleDescription, ROLE_EF_MAGICATTACK_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_122_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_123, Virtuous Heart, False, Btl_ROLE_123_RoleDescription, ROLE_EF_COLD_UP_005 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_123_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_124, Water's Prosperity, False, Btl_ROLE_124_RoleDescription, ROLE_EF_MAGICATTACK_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_124_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_125, Bold Reciter, False, Btl_ROLE_125_RoleDescription, ROLE_EF_MAGSPEED_UP_3 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_125_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_126, Water's Profundity, False, Btl_ROLE_126_RoleDescription, ROLE_EF_MAGICATTACK_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_126_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_127, First Aid, False, Btl_ROLE_127_RoleDescription, ROLE_EF_BATTLERECOVER_LP_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_127_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_128, Emergency Repairs, False, Btl_ROLE_128_RoleDescription, ROLE_EF_BATTLERECOVER_LP_001 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_128_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
ROLE_129, Salamander, False, Btl_ROLE_129_RoleDescription, ROLE_EF_DAA_UP_003 ROLE_EF_HEAD_UP_010 _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_129_RoleName, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, _NOT_SPECIFIED_, SOUL_E_M0110_A, Soul
ROLE_130, , False, Btl_ROLE_130_RoleDescription, _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_ _NOT_SPECIFIED_, False, 0, 0, Btl_ROLE_130_RoleName, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, Common
