label, GetActor(), Attack, Body, BodyDrop, Cost, DefFire, DefIce, DefLightning, DefSlash, DefStab, DefStrike, Dodge, DropGroup, DropItem, DropProb, Equip, Float, GuardReduction, HP, InspirtationRank, MinHP, Name, Power, PRM_INT, PRM_QUI, PRM_STR, PRM_TEC, PRM_VIT, PRM_WIL, Race, RankBonus, RankRangeMax, RankRangeMin, RegChant, RegConfusion, RegDarkness, RegDeath, RegParalysis, RegPoison, RegRage, RegStench, RegStone, RegStun, ResultHP, Size, SLV_Do, SLV_Gfirearm, SLV_Gsword, SLV_Ka, SLV_Kin, SLV_Lfirearm, SLV_Lsword, SLV_Magic, SLV_Martial, SLV_Mecha_1, SLV_Mecha_2, SLV_Moku, SLV_Monster, SLV_Sui, Soul, SoulDrop, StartEffectParameter, StartHP, voice
E_M3000_ICE, M3000_MKDGS, 0, _NOT_SPECIFIED_, 0, 1140, _NOT_SPECIFIED_, 800, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 600, 6, _NOT_SPECIFIED_, Btl_E_M3000_ICE_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 30, 100, 90, _NOT_SPECIFIED_, LL, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, _NOT_SPECIFIED_, 5, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_M3000_LIGHTNIG, M3000_MKDGS, 0, _NOT_SPECIFIED_, 0, 1140, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 800, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 600, 6, _NOT_SPECIFIED_, Btl_E_M3000_LIGHTNIG_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 30, 100, 90, _NOT_SPECIFIED_, LL, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, _NOT_SPECIFIED_, 5, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_LASTBOSS_MIDO_A, M3000_V01, 0, _NOT_SPECIFIED_, 0, 1140, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 600, 6, _NOT_SPECIFIED_, Btl_E_LASTBOSS_MIDO_A_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 100, 100, 90, _NOT_SPECIFIED_, LL, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 5, None, 0, -30, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_LASTBOSS_MIDO_B, M3000, 0, _NOT_SPECIFIED_, 0, 1140, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 600, 6, _NOT_SPECIFIED_, Btl_E_LASTBOSS_MIDO_B_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 30, 100, 90, _NOT_SPECIFIED_, LL, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, _NOT_SPECIFIED_, 5, None, 0, -30, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_LASTBOSS_MIDO_C, M3000_V01, 0, _NOT_SPECIFIED_, 0, 1140, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 600, 6, _NOT_SPECIFIED_, Btl_E_LASTBOSS_MIDO_C_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 100, 100, 90, _NOT_SPECIFIED_, LL, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 5, None, 0, -30, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_LASTBOSS_MIDO_D, M3000, 0, _NOT_SPECIFIED_, 0, 1140, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 600, 6, _NOT_SPECIFIED_, Btl_E_LASTBOSS_MIDO_D_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 30, 100, 90, _NOT_SPECIFIED_, LL, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, _NOT_SPECIFIED_, 5, None, 0, -30, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_LASTBOSS_MIDO_E, M3000_V01_MKDGS_Short, 0, _NOT_SPECIFIED_, 0, 1240, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 700, 6, _NOT_SPECIFIED_, Btl_E_LASTBOSS_MIDO_E_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 100, 100, 90, _NOT_SPECIFIED_, LL, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, _NOT_SPECIFIED_, 5, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_LASTBOSS_MIDO_F, M3000_MKDGS_Short, 0, _NOT_SPECIFIED_, 0, 1190, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 650, 6, _NOT_SPECIFIED_, Btl_E_LASTBOSS_MIDO_F_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 30, 100, 90, _NOT_SPECIFIED_, LL, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, _NOT_SPECIFIED_, 5, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_LASTBOSS_AMYA_A, M3000_V01_WhiteOut, 0, _NOT_SPECIFIED_, 0, 1140, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 600, 6, _NOT_SPECIFIED_, Btl_E_LASTBOSS_AMYA_A_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 100, 100, 90, _NOT_SPECIFIED_, LL, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, _NOT_SPECIFIED_, 5, None, 0, -30, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_LASTBOSS_AMYA_B, M3000_V01_MKDGS_Short, 0, _NOT_SPECIFIED_, 0, 1240, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 700, 6, _NOT_SPECIFIED_, Btl_E_LASTBOSS_AMYA_B_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 100, 100, 90, _NOT_SPECIFIED_, LL, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, _NOT_SPECIFIED_, 5, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_LASTBOSS_AMYA_C, M3000_WhiteOut, 0, _NOT_SPECIFIED_, 0, 1140, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 600, 6, _NOT_SPECIFIED_, Btl_E_LASTBOSS_AMYA_C_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 30, 100, 90, _NOT_SPECIFIED_, LL, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, _NOT_SPECIFIED_, 0, None, 0, -30, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_LASTBOSS_AMYA_D, M3000_MKDGS_Short, 0, _NOT_SPECIFIED_, 0, 1190, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 650, 6, _NOT_SPECIFIED_, Btl_E_LASTBOSS_AMYA_D_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 30, 100, 90, _NOT_SPECIFIED_, LL, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, _NOT_SPECIFIED_, 5, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_LASTBOSS_SIUG_A, M3000_V01_Short, 0, _NOT_SPECIFIED_, 0, 1140, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 600, 6, _NOT_SPECIFIED_, Btl_E_LASTBOSS_SIUG_A_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 100, 100, 90, _NOT_SPECIFIED_, LL, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 5, None, 0, -30, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_LASTBOSS_SIUG_B, M3000_V01_MKDGS_SGN, 0, _NOT_SPECIFIED_, 0, 1240, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 700, 6, _NOT_SPECIFIED_, Btl_E_LASTBOSS_SIUG_B_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 100, 100, 90, _NOT_SPECIFIED_, LL, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, _NOT_SPECIFIED_, 5, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_LASTBOSS_SIUG_C, M3000_Short, 0, _NOT_SPECIFIED_, 0, 1140, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 600, 6, _NOT_SPECIFIED_, Btl_E_LASTBOSS_SIUG_C_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 30, 100, 90, _NOT_SPECIFIED_, LL, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 5, None, 0, -30, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_LASTBOSS_SIUG_D, M3000_MKDGS_SGN, 0, _NOT_SPECIFIED_, 0, 1190, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 650, 6, _NOT_SPECIFIED_, Btl_E_LASTBOSS_SIUG_D_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 30, 100, 90, _NOT_SPECIFIED_, LL, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, _NOT_SPECIFIED_, 5, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_LASTBOSS_DIVA_A, M3000_V01, 0, _NOT_SPECIFIED_, 0, 1140, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 600, 6, _NOT_SPECIFIED_, Btl_E_LASTBOSS_DIVA_A_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 100, 100, 90, _NOT_SPECIFIED_, LL, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, _NOT_SPECIFIED_, 0, None, 0, -30, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_LASTBOSS_DIVA_B, M3000_V01_MKDGS, 0, _NOT_SPECIFIED_, 0, 1240, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 700, 6, _NOT_SPECIFIED_, Btl_E_LASTBOSS_DIVA_B_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 100, 100, 90, _NOT_SPECIFIED_, LL, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, _NOT_SPECIFIED_, 5, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_LASTBOSS_DIVA_C, M3000, 0, _NOT_SPECIFIED_, 0, 1140, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 600, 6, _NOT_SPECIFIED_, Btl_E_LASTBOSS_DIVA_C_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 30, 100, 90, _NOT_SPECIFIED_, LL, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, _NOT_SPECIFIED_, 5, None, 0, -30, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_LASTBOSS_DIVA_D, M3000_MKDGS, 0, _NOT_SPECIFIED_, 0, 1190, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 650, 6, _NOT_SPECIFIED_, Btl_E_LASTBOSS_DIVA_D_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 30, 100, 90, _NOT_SPECIFIED_, LL, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, _NOT_SPECIFIED_, 5, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_LASTBOSS_BAF_A, M3000_WhiteOut, 0, _NOT_SPECIFIED_, 0, 1140, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 600, 6, _NOT_SPECIFIED_, Btl_E_LASTBOSS_BAF_A_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 30, 100, 90, _NOT_SPECIFIED_, LL, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, _NOT_SPECIFIED_, 0, None, 0, -30, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_LASTBOSS_BAF_B, M3000_MKDGS_Short, 0, _NOT_SPECIFIED_, 0, 1190, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 650, 6, _NOT_SPECIFIED_, Btl_E_LASTBOSS_BAF_B_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 30, 100, 90, _NOT_SPECIFIED_, LL, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, _NOT_SPECIFIED_, 5, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_LASTBOSS_BAF_C, M3000_WhiteOut, 0, _NOT_SPECIFIED_, 0, 1140, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 600, 6, _NOT_SPECIFIED_, Btl_E_LASTBOSS_BAF_C_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 30, 100, 90, _NOT_SPECIFIED_, LL, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, _NOT_SPECIFIED_, 0, None, 0, -30, _NOT_SPECIFIED_, _NOT_SPECIFIED_
E_LASTBOSS_BAF_D, M3000_MKDGS_Short, 0, _NOT_SPECIFIED_, 0, 1190, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0 0 0, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 650, 6, _NOT_SPECIFIED_, Btl_E_LASTBOSS_BAF_D_EnemyName, 4, 80, 120, 80, 80, 120, 120, Unknown, 6, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 100, 100, 100, 100, 100, 100, 75, 30, 100, 90, _NOT_SPECIFIED_, LL, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, 5, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 5, _NOT_SPECIFIED_, 5, None, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_
